[12 11:05:53] TOTAL/Train 662/56851, lr:[9.883731156883785e-06], loss0-0.212514, loss1-0.351577, loss2-0.808454, loss3-0.909028
[12 11:05:54] TOTAL/Train 663/56851, lr:[9.883555258482702e-06], loss0-0.212684, loss1-0.347824, loss2-0.511324, loss3-0.588383
[12 11:05:55] TOTAL/Train 664/56851, lr:[9.883379360081617e-06], loss0-0.299917, loss1-0.367617, loss2-0.373909, loss3-0.189230
[12 11:05:56] TOTAL/Train 665/56851, lr:[9.883203461680534e-06], loss0-0.396515, loss1-0.303790, loss2-0.352403, loss3-0.220214
[12 11:05:57] TOTAL/Train 666/56851, lr:[9.88302756327945e-06], loss0-0.234487, loss1-0.332218, loss2-0.569380, loss3-0.837296
[12 11:05:58] TOTAL/Train 667/56851, lr:[9.882851664878367e-06], loss0-0.166295, loss1-0.382850, loss2-0.553109, loss3-0.231483
[12 11:05:59] TOTAL/Train 668/56851, lr:[9.882675766477283e-06], loss0-0.453953, loss1-0.391649, loss2-0.658094, loss3-0.558726
[12 11:06:00] TOTAL/Train 669/56851, lr:[9.8824998680762e-06], loss0-0.289067, loss1-0.377542, loss2-0.533834, loss3-0.271632
[12 11:06:01] TOTAL/Train 670/56851, lr:[9.882323969675117e-06], loss0-0.415143, loss1-0.333735, loss2-0.372112, loss3-0.517325
[12 11:06:02] TOTAL/Train 671/56851, lr:[9.882148071274032e-06], loss0-0.280652, loss1-0.327414, loss2-0.346480, loss3-0.173363
[12 11:06:03] TOTAL/Train 672/56851, lr:[9.88197217287295e-06], loss0-0.301610, loss1-0.370792, loss2-0.579732, loss3-0.385930
[12 11:06:04] TOTAL/Train 673/56851, lr:[9.881796274471865e-06], loss0-0.458971, loss1-0.310091, loss2-0.372517, loss3-0.395550
[12 11:06:05] TOTAL/Train 674/56851, lr:[9.881620376070782e-06], loss0-0.231389, loss1-0.392866, loss2-0.891454, loss3-0.305316
[12 11:06:06] TOTAL/Train 675/56851, lr:[9.881444477669698e-06], loss0-0.125601, loss1-0.389884, loss2-0.346164, loss3-0.393436
[12 11:06:07] TOTAL/Train 676/56851, lr:[9.881268579268615e-06], loss0-0.245393, loss1-0.407824, loss2-0.870953, loss3-0.206071
[12 11:06:08] TOTAL/Train 677/56851, lr:[9.881092680867532e-06], loss0-0.097661, loss1-0.362444, loss2-0.517699, loss3-0.962443
[12 11:06:09] TOTAL/Train 678/56851, lr:[9.880916782466449e-06], loss0-0.327230, loss1-0.407162, loss2-0.551882, loss3-0.207654
[12 11:06:10] TOTAL/Train 679/56851, lr:[9.880740884065364e-06], loss0-0.131572, loss1-0.272186, loss2-0.818464, loss3-1.168606
[12 11:06:11] TOTAL/Train 680/56851, lr:[9.880564985664282e-06], loss0-0.196182, loss1-0.358749, loss2-0.721565, loss3-0.466139
[12 11:06:13] TOTAL/Train 681/56851, lr:[9.880389087263199e-06], loss0-0.318885, loss1-0.266375, loss2-0.322794, loss3-0.365766
[12 11:06:14] TOTAL/Train 682/56851, lr:[9.880213188862114e-06], loss0-0.216261, loss1-0.317687, loss2-0.357615, loss3-1.065701
[12 11:06:15] TOTAL/Train 683/56851, lr:[9.880037290461031e-06], loss0-0.336577, loss1-0.383796, loss2-0.655587, loss3-0.317920
[12 11:06:16] TOTAL/Train 684/56851, lr:[9.879861392059947e-06], loss0-0.287811, loss1-0.394445, loss2-0.571081, loss3-0.420428
[12 11:06:17] TOTAL/Train 685/56851, lr:[9.879685493658864e-06], loss0-0.387284, loss1-0.384116, loss2-0.763740, loss3-0.994114
[12 11:06:18] TOTAL/Train 686/56851, lr:[9.87950959525778e-06], loss0-0.303513, loss1-0.351886, loss2-1.175099, loss3-0.878184
[12 11:06:19] TOTAL/Train 687/56851, lr:[9.879333696856697e-06], loss0-0.416913, loss1-0.370711, loss2-0.843944, loss3-0.313424
[12 11:06:20] TOTAL/Train 688/56851, lr:[9.879157798455614e-06], loss0-0.177917, loss1-0.338537, loss2-0.300451, loss3-0.283126
[12 11:06:21] TOTAL/Train 689/56851, lr:[9.87898190005453e-06], loss0-0.163050, loss1-0.364296, loss2-0.501261, loss3-0.689409
[12 11:06:22] TOTAL/Train 690/56851, lr:[9.878806001653446e-06], loss0-0.314559, loss1-0.357851, loss2-0.630123, loss3-0.665850
[12 11:06:23] TOTAL/Train 691/56851, lr:[9.878630103252362e-06], loss0-0.179087, loss1-0.340741, loss2-0.456228, loss3-0.875069
[12 11:06:24] TOTAL/Train 692/56851, lr:[9.878454204851279e-06], loss0-0.182323, loss1-0.300540, loss2-0.844989, loss3-0.486389
[12 11:06:25] TOTAL/Train 693/56851, lr:[9.878278306450194e-06], loss0-0.120452, loss1-0.325047, loss2-0.322005, loss3-0.858696
[12 11:06:26] TOTAL/Train 694/56851, lr:[9.878102408049112e-06], loss0-0.090623, loss1-0.390430, loss2-0.346818, loss3-0.912760
[12 11:06:27] TOTAL/Train 695/56851, lr:[9.877926509648029e-06], loss0-0.199556, loss1-0.395854, loss2-0.872713, loss3-1.248034
[12 11:06:28] TOTAL/Train 696/56851, lr:[9.877750611246944e-06], loss0-0.184688, loss1-0.494277, loss2-0.293658, loss3-0.340380
[12 11:06:29] TOTAL/Train 697/56851, lr:[9.877574712845861e-06], loss0-0.253699, loss1-0.241759, loss2-0.516257, loss3-0.425374
[12 11:06:30] TOTAL/Train 698/56851, lr:[9.877398814444777e-06], loss0-0.123254, loss1-0.312847, loss2-0.376506, loss3-0.838723
[12 11:06:31] TOTAL/Train 699/56851, lr:[9.877222916043694e-06], loss0-0.430785, loss1-0.325572, loss2-0.683355, loss3-0.949808
[12 11:06:32] TOTAL/Train 700/56851, lr:[9.877047017642611e-06], loss0-0.210427, loss1-0.356133, loss2-0.536929, loss3-0.224288
[12 11:06:34] TOTAL/Train 701/56851, lr:[9.876871119241527e-06], loss0-0.204578, loss1-0.217714, loss2-0.313640, loss3-0.315851
[12 11:06:35] TOTAL/Train 702/56851, lr:[9.876695220840444e-06], loss0-0.125620, loss1-0.383016, loss2-0.507699, loss3-0.482363
[12 11:06:36] TOTAL/Train 703/56851, lr:[9.87651932243936e-06], loss0-0.263929, loss1-0.356863, loss2-0.386002, loss3-0.957820
[12 11:06:37] TOTAL/Train 704/56851, lr:[9.876343424038276e-06], loss0-0.287348, loss1-0.464172, loss2-0.803357, loss3-0.216163
[12 11:06:38] TOTAL/Train 705/56851, lr:[9.876167525637192e-06], loss0-0.191733, loss1-0.414461, loss2-0.402558, loss3-0.330090
[12 11:06:39] TOTAL/Train 706/56851, lr:[9.875991627236109e-06], loss0-0.287410, loss1-0.432973, loss2-0.645762, loss3-0.333011
[12 11:06:40] TOTAL/Train 707/56851, lr:[9.875815728835026e-06], loss0-0.179265, loss1-0.407302, loss2-0.753547, loss3-0.438389
[12 11:06:41] TOTAL/Train 708/56851, lr:[9.875639830433942e-06], loss0-0.331950, loss1-0.325377, loss2-0.673933, loss3-0.407470
[12 11:06:42] TOTAL/Train 709/56851, lr:[9.875463932032859e-06], loss0-0.357527, loss1-0.346371, loss2-0.538864, loss3-0.446756
[12 11:06:43] TOTAL/Train 710/56851, lr:[9.875288033631774e-06], loss0-0.359023, loss1-0.416611, loss2-0.902730, loss3-0.591764
[12 11:06:44] TOTAL/Train 711/56851, lr:[9.875112135230691e-06], loss0-0.337276, loss1-0.365499, loss2-0.605485, loss3-0.941837
[12 11:06:45] TOTAL/Train 712/56851, lr:[9.874936236829607e-06], loss0-0.097361, loss1-0.371549, loss2-0.568792, loss3-0.539294
[12 11:06:46] TOTAL/Train 713/56851, lr:[9.874760338428524e-06], loss0-0.303154, loss1-0.363736, loss2-0.820335, loss3-0.242255
[12 11:06:47] TOTAL/Train 714/56851, lr:[9.874584440027441e-06], loss0-0.636156, loss1-0.429352, loss2-1.095564, loss3-0.257032
[12 11:06:48] TOTAL/Train 715/56851, lr:[9.874408541626357e-06], loss0-0.409776, loss1-0.344846, loss2-1.050464, loss3-0.659417
[12 11:06:49] TOTAL/Train 716/56851, lr:[9.874232643225274e-06], loss0-0.393473, loss1-0.317346, loss2-0.584415, loss3-0.303594
[12 11:06:50] TOTAL/Train 717/56851, lr:[9.87405674482419e-06], loss0-0.122174, loss1-0.284951, loss2-0.832024, loss3-0.883540
[12 11:06:51] TOTAL/Train 718/56851, lr:[9.873880846423108e-06], loss0-0.538077, loss1-0.346221, loss2-0.346740, loss3-0.465915
[12 11:06:52] TOTAL/Train 719/56851, lr:[9.873704948022023e-06], loss0-0.345286, loss1-0.331642, loss2-0.878091, loss3-1.178669
[12 11:06:53] TOTAL/Train 720/56851, lr:[9.87352904962094e-06], loss0-0.189820, loss1-0.446742, loss2-0.632660, loss3-1.000675
[12 11:06:55] TOTAL/Train 721/56851, lr:[9.873353151219856e-06], loss0-0.278820, loss1-0.330990, loss2-0.553178, loss3-0.409873
[12 11:06:56] TOTAL/Train 722/56851, lr:[9.873177252818773e-06], loss0-0.229093, loss1-0.397224, loss2-0.275013, loss3-0.764668
[12 11:06:57] TOTAL/Train 723/56851, lr:[9.873001354417689e-06], loss0-0.515880, loss1-0.316851, loss2-0.899590, loss3-0.953637
[12 11:06:58] TOTAL/Train 724/56851, lr:[9.872825456016606e-06], loss0-0.310420, loss1-0.334335, loss2-0.348980, loss3-0.342328
[12 11:06:59] TOTAL/Train 725/56851, lr:[9.872649557615523e-06], loss0-0.214131, loss1-0.282228, loss2-0.332823, loss3-0.271840
[12 11:07:00] TOTAL/Train 726/56851, lr:[9.872473659214438e-06], loss0-0.249931, loss1-0.419727, loss2-0.823258, loss3-0.315486
[12 11:07:01] TOTAL/Train 727/56851, lr:[9.872297760813356e-06], loss0-0.328028, loss1-0.351939, loss2-0.306728, loss3-0.425075
[12 11:07:02] TOTAL/Train 728/56851, lr:[9.872121862412271e-06], loss0-0.272699, loss1-0.382272, loss2-0.345630, loss3-0.337661
[12 11:07:03] TOTAL/Train 729/56851, lr:[9.871945964011188e-06], loss0-0.366483, loss1-0.348362, loss2-0.547388, loss3-0.244100
[12 11:07:04] TOTAL/Train 730/56851, lr:[9.871770065610105e-06], loss0-0.112089, loss1-0.303136, loss2-0.544961, loss3-0.251714
[12 11:07:05] TOTAL/Train 731/56851, lr:[9.87159416720902e-06], loss0-0.518151, loss1-0.315510, loss2-0.533945, loss3-0.437587
[12 11:07:06] TOTAL/Train 732/56851, lr:[9.871418268807938e-06], loss0-0.362069, loss1-0.379191, loss2-0.563926, loss3-0.246328
[12 11:07:07] TOTAL/Train 733/56851, lr:[9.871242370406853e-06], loss0-0.174810, loss1-0.301961, loss2-0.582202, loss3-0.625719
[12 11:07:08] TOTAL/Train 734/56851, lr:[9.87106647200577e-06], loss0-0.102377, loss1-0.320860, loss2-0.618316, loss3-0.334333
[12 11:07:09] TOTAL/Train 735/56851, lr:[9.870890573604686e-06], loss0-0.243800, loss1-0.265409, loss2-0.336400, loss3-0.561873
[12 11:07:10] TOTAL/Train 736/56851, lr:[9.870714675203603e-06], loss0-0.317284, loss1-0.319569, loss2-0.504858, loss3-0.322409
[12 11:07:11] TOTAL/Train 737/56851, lr:[9.87053877680252e-06], loss0-0.357365, loss1-0.388146, loss2-0.801942, loss3-0.210741
[12 11:07:12] TOTAL/Train 738/56851, lr:[9.870362878401436e-06], loss0-0.289081, loss1-0.353585, loss2-1.049780, loss3-0.410206
[12 11:07:13] TOTAL/Train 739/56851, lr:[9.870186980000353e-06], loss0-0.140302, loss1-0.402089, loss2-0.840731, loss3-0.986358
[12 11:07:15] TOTAL/Train 740/56851, lr:[9.870011081599268e-06], loss0-0.150370, loss1-0.382237, loss2-0.819651, loss3-0.731282
[12 11:07:16] TOTAL/Train 741/56851, lr:[9.869835183198186e-06], loss0-0.205860, loss1-0.310362, loss2-0.858870, loss3-0.216131
[12 11:07:17] TOTAL/Train 742/56851, lr:[9.869659284797101e-06], loss0-0.259616, loss1-0.321967, loss2-1.021291, loss3-0.415619
[12 11:07:18] TOTAL/Train 743/56851, lr:[9.869483386396018e-06], loss0-0.349634, loss1-0.289341, loss2-0.300897, loss3-0.431661
[12 11:07:19] TOTAL/Train 744/56851, lr:[9.869307487994935e-06], loss0-0.184386, loss1-0.288218, loss2-0.372436, loss3-0.965035
[12 11:07:20] TOTAL/Train 745/56851, lr:[9.86913158959385e-06], loss0-0.398870, loss1-0.278352, loss2-0.345671, loss3-0.414192
[12 11:07:21] TOTAL/Train 746/56851, lr:[9.868955691192768e-06], loss0-0.585621, loss1-0.431258, loss2-0.608643, loss3-0.359737
[12 11:07:22] TOTAL/Train 747/56851, lr:[9.868779792791683e-06], loss0-0.153689, loss1-0.408485, loss2-0.310109, loss3-0.228796
[12 11:07:23] TOTAL/Train 748/56851, lr:[9.8686038943906e-06], loss0-0.259863, loss1-0.359642, loss2-0.315259, loss3-0.910023
[12 11:07:24] TOTAL/Train 749/56851, lr:[9.868427995989516e-06], loss0-0.170380, loss1-0.294390, loss2-0.792455, loss3-0.928700
[12 11:07:25] TOTAL/Train 750/56851, lr:[9.868252097588433e-06], loss0-0.276702, loss1-0.354180, loss2-0.886701, loss3-0.307562
[12 11:07:26] TOTAL/Train 751/56851, lr:[9.86807619918735e-06], loss0-0.195257, loss1-0.392509, loss2-0.964788, loss3-0.758990
[12 11:07:27] TOTAL/Train 752/56851, lr:[9.867900300786266e-06], loss0-0.425488, loss1-0.283428, loss2-0.869722, loss3-0.190635
[12 11:07:28] TOTAL/Train 753/56851, lr:[9.867724402385183e-06], loss0-0.197546, loss1-0.353259, loss2-0.604818, loss3-0.309308
[12 11:07:29] TOTAL/Train 754/56851, lr:[9.8675485039841e-06], loss0-0.199385, loss1-0.415324, loss2-0.538904, loss3-0.290632
[12 11:07:30] TOTAL/Train 755/56851, lr:[9.867372605583017e-06], loss0-0.218777, loss1-0.336219, loss2-0.590029, loss3-0.875206
[12 11:07:31] TOTAL/Train 756/56851, lr:[9.867196707181933e-06], loss0-0.309297, loss1-0.314060, loss2-0.544692, loss3-1.041385
[12 11:07:32] TOTAL/Train 757/56851, lr:[9.86702080878085e-06], loss0-0.266954, loss1-0.371182, loss2-0.305728, loss3-0.807572
[12 11:07:33] TOTAL/Train 758/56851, lr:[9.866844910379765e-06], loss0-0.186508, loss1-0.343735, loss2-0.375108, loss3-0.291228
[12 11:07:34] TOTAL/Train 759/56851, lr:[9.866669011978682e-06], loss0-0.243235, loss1-0.333145, loss2-0.793432, loss3-0.504767
[12 11:07:36] TOTAL/Train 760/56851, lr:[9.866493113577598e-06], loss0-0.190206, loss1-0.277411, loss2-0.338990, loss3-0.261530
[12 11:07:37] TOTAL/Train 761/56851, lr:[9.866317215176515e-06], loss0-0.250098, loss1-0.336491, loss2-0.318011, loss3-0.486128
[12 11:07:38] TOTAL/Train 762/56851, lr:[9.866141316775432e-06], loss0-0.141949, loss1-0.367179, loss2-1.015124, loss3-0.139346
[12 11:07:39] TOTAL/Train 763/56851, lr:[9.865965418374348e-06], loss0-0.378803, loss1-0.392464, loss2-0.540193, loss3-0.276775
[12 11:07:40] TOTAL/Train 764/56851, lr:[9.865789519973265e-06], loss0-0.397122, loss1-0.306402, loss2-0.542534, loss3-0.235737
[12 11:07:41] TOTAL/Train 765/56851, lr:[9.86561362157218e-06], loss0-0.409895, loss1-0.354194, loss2-0.845721, loss3-0.388073
[12 11:07:42] TOTAL/Train 766/56851, lr:[9.865437723171097e-06], loss0-0.273142, loss1-0.344855, loss2-0.771465, loss3-0.206014
[12 11:07:43] TOTAL/Train 767/56851, lr:[9.865261824770015e-06], loss0-0.408485, loss1-0.406182, loss2-0.584386, loss3-0.946251
[12 11:07:44] TOTAL/Train 768/56851, lr:[9.86508592636893e-06], loss0-0.372072, loss1-0.408077, loss2-0.395480, loss3-0.864000
[12 11:07:45] TOTAL/Train 769/56851, lr:[9.864910027967847e-06], loss0-0.338655, loss1-0.342891, loss2-0.488034, loss3-0.758338
[12 11:07:46] TOTAL/Train 770/56851, lr:[9.864734129566763e-06], loss0-0.182294, loss1-0.361751, loss2-0.329004, loss3-0.426844
[12 11:07:47] TOTAL/Train 771/56851, lr:[9.86455823116568e-06], loss0-0.519452, loss1-0.321848, loss2-0.434335, loss3-0.292234
[12 11:07:48] TOTAL/Train 772/56851, lr:[9.864382332764595e-06], loss0-0.172910, loss1-0.258224, loss2-0.543018, loss3-0.232466
[12 11:07:49] TOTAL/Train 773/56851, lr:[9.864206434363512e-06], loss0-0.381892, loss1-0.363296, loss2-0.668556, loss3-0.695803
[12 11:07:50] TOTAL/Train 774/56851, lr:[9.86403053596243e-06], loss0-0.326577, loss1-0.294379, loss2-0.599256, loss3-0.796527
[12 11:07:51] TOTAL/Train 775/56851, lr:[9.863854637561345e-06], loss0-0.296887, loss1-0.413197, loss2-0.798055, loss3-0.576079
[12 11:07:52] TOTAL/Train 776/56851, lr:[9.863678739160262e-06], loss0-0.311137, loss1-0.328704, loss2-1.060554, loss3-0.179800
[12 11:07:53] TOTAL/Train 777/56851, lr:[9.863502840759178e-06], loss0-0.295006, loss1-0.365472, loss2-0.339510, loss3-0.242783
[12 11:07:54] TOTAL/Train 778/56851, lr:[9.863326942358095e-06], loss0-0.242821, loss1-0.334883, loss2-0.560961, loss3-1.047182
[12 11:07:56] TOTAL/Train 779/56851, lr:[9.86315104395701e-06], loss0-0.329172, loss1-0.374766, loss2-0.792259, loss3-0.556416
[12 11:07:57] TOTAL/Train 780/56851, lr:[9.862975145555927e-06], loss0-0.338305, loss1-0.358973, loss2-0.786667, loss3-0.467427
[12 11:07:58] TOTAL/Train 781/56851, lr:[9.862799247154845e-06], loss0-0.255694, loss1-0.409813, loss2-0.873066, loss3-0.927095
[12 11:07:59] TOTAL/Train 782/56851, lr:[9.86262334875376e-06], loss0-0.484797, loss1-0.338953, loss2-0.279856, loss3-0.188521
[12 11:08:00] TOTAL/Train 783/56851, lr:[9.862447450352677e-06], loss0-0.390169, loss1-0.348055, loss2-0.582255, loss3-0.183730
[12 11:08:01] TOTAL/Train 784/56851, lr:[9.862271551951593e-06], loss0-0.134466, loss1-0.335724, loss2-0.374618, loss3-0.817638
[12 11:08:02] TOTAL/Train 785/56851, lr:[9.86209565355051e-06], loss0-0.137176, loss1-0.419236, loss2-0.328364, loss3-0.247365
[12 11:08:03] TOTAL/Train 786/56851, lr:[9.861919755149427e-06], loss0-0.088831, loss1-0.339449, loss2-0.375876, loss3-1.185573
[12 11:08:04] TOTAL/Train 787/56851, lr:[9.861743856748342e-06], loss0-0.328371, loss1-0.383286, loss2-1.041621, loss3-0.230881
[12 11:08:05] TOTAL/Train 788/56851, lr:[9.86156795834726e-06], loss0-0.310988, loss1-0.332529, loss2-0.846032, loss3-0.455252
[12 11:08:06] TOTAL/Train 789/56851, lr:[9.861392059946175e-06], loss0-0.240523, loss1-0.506442, loss2-0.565246, loss3-0.494554
[12 11:08:07] TOTAL/Train 790/56851, lr:[9.861216161545092e-06], loss0-0.329992, loss1-0.349348, loss2-0.531295, loss3-1.596850
[12 11:08:08] TOTAL/Train 791/56851, lr:[9.861040263144008e-06], loss0-0.591356, loss1-0.405169, loss2-0.621933, loss3-0.325504
[12 11:08:09] TOTAL/Train 792/56851, lr:[9.860864364742926e-06], loss0-0.340764, loss1-0.322325, loss2-0.960662, loss3-1.027358
[12 11:08:10] TOTAL/Train 793/56851, lr:[9.860688466341842e-06], loss0-0.164858, loss1-0.324778, loss2-0.371871, loss3-0.601039
[12 11:08:11] TOTAL/Train 794/56851, lr:[9.860512567940759e-06], loss0-0.525989, loss1-0.378101, loss2-0.531557, loss3-0.278374
[12 11:08:12] TOTAL/Train 795/56851, lr:[9.860336669539675e-06], loss0-0.343781, loss1-0.444466, loss2-0.739553, loss3-0.970131
[12 11:08:13] TOTAL/Train 796/56851, lr:[9.860160771138592e-06], loss0-0.206620, loss1-0.238464, loss2-0.812461, loss3-0.879025
[12 11:08:14] TOTAL/Train 797/56851, lr:[9.859984872737509e-06], loss0-0.318504, loss1-0.309928, loss2-0.424559, loss3-0.345070
[12 11:08:15] TOTAL/Train 798/56851, lr:[9.859808974336424e-06], loss0-0.121220, loss1-0.447324, loss2-0.762755, loss3-0.589920
[12 11:08:16] TOTAL/Train 799/56851, lr:[9.859633075935341e-06], loss0-0.204625, loss1-0.425620, loss2-0.800753, loss3-0.348523
[12 11:08:18] TOTAL/Train 800/56851, lr:[9.859457177534257e-06], loss0-0.167068, loss1-0.354056, loss2-0.552578, loss3-0.546258
[12 11:08:19] TOTAL/Train 801/56851, lr:[9.859281279133174e-06], loss0-0.433293, loss1-0.348253, loss2-0.629987, loss3-0.513511
[12 11:08:20] TOTAL/Train 802/56851, lr:[9.85910538073209e-06], loss0-0.362693, loss1-0.308588, loss2-0.543708, loss3-0.644714
[12 11:08:21] TOTAL/Train 803/56851, lr:[9.858929482331007e-06], loss0-0.138895, loss1-0.346694, loss2-1.087084, loss3-0.245280
[12 11:08:22] TOTAL/Train 804/56851, lr:[9.858753583929924e-06], loss0-0.256778, loss1-0.405201, loss2-0.291986, loss3-0.559404
[12 11:08:23] TOTAL/Train 805/56851, lr:[9.85857768552884e-06], loss0-0.136119, loss1-0.361876, loss2-0.590426, loss3-0.151571
[12 11:08:24] TOTAL/Train 806/56851, lr:[9.858401787127756e-06], loss0-0.155153, loss1-0.431823, loss2-0.318809, loss3-0.531146
[12 11:08:25] TOTAL/Train 807/56851, lr:[9.858225888726672e-06], loss0-0.250812, loss1-0.267326, loss2-0.625085, loss3-0.868898
[12 11:08:26] TOTAL/Train 808/56851, lr:[9.858049990325589e-06], loss0-0.088312, loss1-0.388510, loss2-1.126280, loss3-0.326255
[12 11:08:27] TOTAL/Train 809/56851, lr:[9.857874091924505e-06], loss0-0.234417, loss1-0.257872, loss2-0.343184, loss3-1.397490
[12 11:08:28] TOTAL/Train 810/56851, lr:[9.857698193523422e-06], loss0-0.269621, loss1-0.397924, loss2-0.988012, loss3-0.827764
[12 11:08:29] TOTAL/Train 811/56851, lr:[9.857522295122339e-06], loss0-0.221615, loss1-0.302455, loss2-0.503160, loss3-0.476463
[12 11:08:30] TOTAL/Train 812/56851, lr:[9.857346396721254e-06], loss0-0.223405, loss1-0.361748, loss2-0.396519, loss3-0.217249
[12 11:08:31] TOTAL/Train 813/56851, lr:[9.857170498320171e-06], loss0-0.377432, loss1-0.375392, loss2-0.343707, loss3-0.390038
[12 11:08:32] TOTAL/Train 814/56851, lr:[9.856994599919087e-06], loss0-0.311063, loss1-0.343283, loss2-0.563653, loss3-1.409332
[12 11:08:33] TOTAL/Train 815/56851, lr:[9.856818701518004e-06], loss0-0.146992, loss1-0.365363, loss2-0.499619, loss3-0.330797
[12 11:08:34] TOTAL/Train 816/56851, lr:[9.85664280311692e-06], loss0-0.204499, loss1-0.450112, loss2-0.579703, loss3-0.701784
[12 11:08:35] TOTAL/Train 817/56851, lr:[9.856466904715837e-06], loss0-0.246747, loss1-0.399287, loss2-0.523943, loss3-0.285183
[12 11:08:36] TOTAL/Train 818/56851, lr:[9.856291006314754e-06], loss0-0.210842, loss1-0.361353, loss2-0.515687, loss3-0.254188
[12 11:08:37] TOTAL/Train 819/56851, lr:[9.85611510791367e-06], loss0-0.342158, loss1-0.318956, loss2-0.324172, loss3-1.108560
[12 11:08:39] TOTAL/Train 820/56851, lr:[9.855939209512586e-06], loss0-0.169530, loss1-0.328402, loss2-0.664534, loss3-0.373876
[12 11:08:40] TOTAL/Train 821/56851, lr:[9.855763311111502e-06], loss0-0.204300, loss1-0.377974, loss2-0.793203, loss3-1.746366
[12 11:08:41] TOTAL/Train 822/56851, lr:[9.855587412710419e-06], loss0-0.242095, loss1-0.362998, loss2-0.862908, loss3-0.175282
[12 11:08:42] TOTAL/Train 823/56851, lr:[9.855411514309336e-06], loss0-0.208919, loss1-0.325714, loss2-0.613199, loss3-0.732916
[12 11:08:43] TOTAL/Train 824/56851, lr:[9.855235615908252e-06], loss0-0.213482, loss1-0.323133, loss2-0.825564, loss3-0.765473
[12 11:08:44] TOTAL/Train 825/56851, lr:[9.855059717507169e-06], loss0-0.114716, loss1-0.369350, loss2-0.827576, loss3-0.408537
[12 11:08:45] TOTAL/Train 826/56851, lr:[9.854883819106084e-06], loss0-0.192777, loss1-0.390612, loss2-0.538393, loss3-0.660517
[12 11:08:46] TOTAL/Train 827/56851, lr:[9.854707920705001e-06], loss0-0.238290, loss1-0.414618, loss2-0.340729, loss3-0.431168
[12 11:08:47] TOTAL/Train 828/56851, lr:[9.854532022303917e-06], loss0-0.197609, loss1-0.267784, loss2-0.868120, loss3-0.705965
[12 11:08:48] TOTAL/Train 829/56851, lr:[9.854356123902834e-06], loss0-0.310012, loss1-0.342477, loss2-0.952697, loss3-0.307826
[12 11:08:49] TOTAL/Train 830/56851, lr:[9.854180225501751e-06], loss0-0.192523, loss1-0.346674, loss2-0.717248, loss3-1.133944
[12 11:08:50] TOTAL/Train 831/56851, lr:[9.854004327100668e-06], loss0-0.208094, loss1-0.348240, loss2-0.307591, loss3-0.755248
[12 11:08:51] TOTAL/Train 832/56851, lr:[9.853828428699584e-06], loss0-0.292216, loss1-0.259015, loss2-0.573769, loss3-0.347895
[12 11:08:52] TOTAL/Train 833/56851, lr:[9.853652530298501e-06], loss0-0.372213, loss1-0.305200, loss2-0.586771, loss3-0.569082
[12 11:08:53] TOTAL/Train 834/56851, lr:[9.853476631897418e-06], loss0-0.222093, loss1-0.262087, loss2-0.562027, loss3-0.174819
[12 11:08:54] TOTAL/Train 835/56851, lr:[9.853300733496334e-06], loss0-0.192274, loss1-0.268610, loss2-0.558030, loss3-1.307182
[12 11:08:55] TOTAL/Train 836/56851, lr:[9.85312483509525e-06], loss0-0.098902, loss1-0.358693, loss2-0.633171, loss3-0.786990
[12 11:08:56] TOTAL/Train 837/56851, lr:[9.852948936694166e-06], loss0-0.131524, loss1-0.397172, loss2-0.751993, loss3-0.701978
[12 11:08:57] TOTAL/Train 838/56851, lr:[9.852773038293083e-06], loss0-0.096413, loss1-0.330464, loss2-0.908253, loss3-0.259521
[12 11:08:58] TOTAL/Train 839/56851, lr:[9.852597139891999e-06], loss0-0.190330, loss1-0.437254, loss2-0.303853, loss3-0.546042
[12 11:09:00] TOTAL/Train 840/56851, lr:[9.852421241490916e-06], loss0-0.265132, loss1-0.397220, loss2-0.396788, loss3-0.665152
[12 11:09:01] TOTAL/Train 841/56851, lr:[9.852245343089833e-06], loss0-0.088411, loss1-0.375552, loss2-0.569206, loss3-0.192367
[12 11:09:02] TOTAL/Train 842/56851, lr:[9.852069444688749e-06], loss0-0.227931, loss1-0.368632, loss2-0.799163, loss3-1.425512
[12 11:09:03] TOTAL/Train 843/56851, lr:[9.851893546287666e-06], loss0-0.200624, loss1-0.356887, loss2-0.380177, loss3-0.157651
[12 11:09:04] TOTAL/Train 844/56851, lr:[9.851717647886581e-06], loss0-0.301844, loss1-0.331670, loss2-0.390426, loss3-0.736743
[12 11:09:05] TOTAL/Train 845/56851, lr:[9.851541749485498e-06], loss0-0.161217, loss1-0.370735, loss2-0.758705, loss3-0.329748
[12 11:09:06] TOTAL/Train 846/56851, lr:[9.851365851084414e-06], loss0-0.269346, loss1-0.288272, loss2-0.826979, loss3-0.372902
[12 11:09:07] TOTAL/Train 847/56851, lr:[9.851189952683331e-06], loss0-0.387338, loss1-0.330930, loss2-0.451636, loss3-0.325511
[12 11:09:08] TOTAL/Train 848/56851, lr:[9.851014054282248e-06], loss0-0.127289, loss1-0.366819, loss2-0.756322, loss3-0.814781
[12 11:09:09] TOTAL/Train 849/56851, lr:[9.850838155881164e-06], loss0-0.310626, loss1-0.319963, loss2-0.587322, loss3-0.211662
[12 11:09:10] TOTAL/Train 850/56851, lr:[9.85066225748008e-06], loss0-0.126725, loss1-0.325559, loss2-0.648660, loss3-0.767806
